Timestamp;C1;C2;C3
2294;0,9209943363;0,8452923954;0,02560588
2295;0,9072378192;0,4302440914;0,1100232571
2296;0,3351159731;0,1734702697;0,0075343694
2297;0,7087473478;0,0220083508;0,4033916891
2298;0,7847083476;0,7710764622;0,4853309894
2299;0,92632784;0,5222607309;0,1450253767
2300;0,7366413258;0,9990699172;0,5663962215
2301;0,114853122;0,3152080206;0,6741303843
2302;0,7015388492;0,2043728111;0,8767858983
2303;0,232700153;0,0936213315;0,4789853478
2304;0,3634421783;0,7053830398;0,5636904871
2305;0,5297651293;0,5851028431;0,3859911633
2306;0,9736629527;0,098965344;0,9639740791
2307;0,8941081106;0,9457891718;0,0243452918
2308;0,4816901565;0,2236933203;0,5524848613
2309;0,1423214246;0,8613012263;0,9658080693
2310;0,4220448069;0,3206851471;0,6481142098
2311;0,0859891495;0,8347276247;0,8309924416
2312;0,745792757;0,3494548844;0,0226144937
2313;0,4248463153;0,9960508633;0,3551030392
2314;0,601549549;0,9270524383;0,1812416434
2315;0,3363415215;0,4645830046;0,3474733371
2316;0,5298886076;0,8948042439;0,8154066699
2317;0,2986949475;0,9105221226;0,8547156139
2318;0,2685704427;0,1205382242;0,343386285
2319;0,6127294188;0,0610125898;0,1451053333
2320;0,1263929624;0,4102643782;0,7840286174
2321;0,3092507196;0,0174266675;0,4489979786
2322;0,364359749;0,8620820614;0,6889850423
2323;0,9984505074;0,596422442;0,7715810188
2324;0,1494241573;0,378407907;0,6987064944
2325;0,3389379599;0,0829388846;0,3969232526
2326;0,3624876312;0,4283183955;0,8764563953
2327;0,5418927378;0,965412851;0,5554176283
2328;0,8003182756;0,300593897;0,6570483961
2329;0,3541562015;0,7138074799;0,8604952947
2330;0,5199666522;0,1507863547;0,6640863779
2331;0,6336316892;0,2930575467;0,2384186569
2332;0,8207052641;0,5965452048;0,888956218
2333;0,5807148218;0,3721266368;0,7539547109
2334;0,8726138298;0,6790029176;0,0598428114
2335;0,7645798426;0,7247765793;0,2194355042
2336;0,3968801247;0,0651186374;0,8220179435
2337;0,6109514623;0,2440792613;0,0793437855
2338;0,6165498907;0,0977788214;0,1222200033
2339;0,9383077624;0,6975701528;0,4914625236
2340;0,7867936899;0,5126129326;0,9506665668
2341;0,9988686312;0,1045573805;0,0649691639
2342;0,4183514577;0,7848292827;0,8464662898
2343;0,665563877;0,3117849436;0,8649263605
2344;0,3953736392;0,3662078532;0,3549208196
2345;0,1532391191;0,4456187943;0,6399149429
2346;0,4924020267;0,3941125092;0,4464695945
2347;0,9846721885;0,6757272314;0,8653067746
2348;0,2136961275;0,2573828779;0,4159026935
2349;0,6749541892;0,327628802;0,4784213321
2350;0,3597666633;0,1730116084;0,2832813687
2351;0,1544956886;0,5960018719;0,1148040746
2352;0,011228984;0,3208600758;0,3852495761
2353;0,228358848;0,5663784498;0,4281123874
2354;0,0122861094;0,4213891304;0,8511610941
2355;0,7807266957;0,4364459468;0,6143160865
2356;0,6948929925;0,0621587944;0,8568738645
2357;0,0185839999;0,3707488982;0,345602355
2358;0,0350212215;0,1003747326;0,4509813392
2359;0,0647924333;0,826642693;0,9416600396
2360;0,5646758366;0,7861059958;0,3409521549
2361;0,5517688475;0,4897841893;0,4772222529
2362;0,8862122423;0,3897150115;0,1058249334
2363;0,8343686378;0,8984470742;0,0914986115
2364;0,6034142245;0,8238069559;0,7490836959
2365;0,1887521173;0,4903935117;0,658931073
2366;0,3595605874;0,1613852;0,461359815
2367;0,7622778844;0,9050602408;0,4279545778
2368;0,8307197059;0,9706080661;0,3524687553
2369;0,7964065161;0,3395185175;0,9325019915
2370;0,2476916283;0,4489792851;0,6349806294
2371;0,5077142518;0,1175945238;0,3611854366
2372;0,537661416;0,8571045035;0,8861003292
2373;0,7425871526;0,9419889348;0,8622410146
2374;0,5161228147;0,9210148943;0,4395567824
2375;0,0676650424;0,2045048943;0,1744855847
2376;0,7446290718;0,2147693089;0,8917775729
2377;0,0984686322;0,6519800345;0,933347021
2378;0,1081952301;0,211682504;0,4930346308
2379;0,3742949571;0,6795114102;0,5288967749
2380;0,0931777719;0,4414843537;0,5586228105
2381;0,9604127614;0,2888608107;0,9879185935
2382;0,7595152135;0,8505011681;0,0439360896
2383;0,4956398548;0,099450154;0,3812032877
2384;0,0890114589;0,0768173933;0,8857728033
2385;0,1493396121;0,7573693066;0,2119972147
2386;0,5034547457;0,8348744761;0,9096915247
2387;0,2565006749;0,10629035;0,5557506501
2388;0,8319172265;0,3412569345;0,8396424796
2389;0,2860104351;0,5106920046;0,8548779362
2390;0,6230439665;0,1093737569;0,2646328954
2391;0,0603002454;0,5352045484;0,1022475571
2392;0,3825067172;0,9524285875;0,8919237088
2393;0,5756314013;0,5918596094;0,6238770594
2394;0,1844750745;0,8365616319;0,7609137266
2395;0,102108503;0,4001815931;0,3390483316
2396;0,5829072692;0,3649270628;0,7406594586
2397;0,5216142756;0,61147924;0,087779494
2398;0,9218903882;0,0017274017;0,8720661749
2399;0,7241414539;0,8862774086;0,0552310473
2400;0,9718038801;0,3107061049;0,9107346933
2401;0,4245327185;0,7847254968;0,895130415
2402;0,3118861401;0,9942835327;0,1548633741
2403;0,1215317617;0,1060751777;0,6291053514
2404;0,128505036;0,3069820744;0,9930087947
2405;0,6071981376;0,8886531049;0,6340311135
2406;0,3283966947;0,1085041107;0,1773597882
2407;0,9658052048;0,3964830658;0,293006666
2408;0,8804511747;0,2584606125;0,8469731566
2409;0,6565179417;0,4956547394;0,7000007555
2410;0,8776782979;0,4920511369;0,9989059349
2411;0,5404475115;0,5234780235;0,7137633567
2412;0,475961101;0,4779567937;0,6728625363
2413;0,805399444;0,1687785445;0,0191883224
2414;0,4679556659;0,2329374566;0,2889102793
2415;0,7732855126;0,307117057;0,5448812696
2416;0,1493815368;0,4480952956;0,8222777878
2417;0,1362583055;0,8113485826;0,4279996208
2418;0,8070863786;0,6105471642;0,4099946388
2419;0,0789633128;0,808711403;0,6222741813
2420;0,7708747732;0,1156567996;0,2726280135
2421;0,7149523373;0,3028988189;0,8671828145
2422;0,9317867632;0,5469652282;0,389646386
2423;0,6451543244;0,9616689051;0,1957305516
2424;0,0232154136;0,0262957672;0,6126089063
2425;0,7196050228;0,5941813497;0,068308678
2426;0,3961742059;0,3237905521;0,8157539584
2427;0,1928093974;0,075305816;0,6159278208
2428;0,8723023823;0,710794528;0,3399230349
2429;0,0765548185;0,3287554302;0,9967541746
2430;0,5907670064;0,7311301131;0,7874060972
2431;0,5573365288;0,2872695788;0,41871724
2432;0,6575207193;0,1695392467;0,1168348261
2433;0,8446687798;0,9237777675;0,5021786303
2434;0,4763899588;0,6253515196;0,6571941818
2435;0,2633713433;0,0716806415;0,7999509885
2436;0,6774221698;0,9944430375;0,2260237187
2437;0,2292768543;0,7357138903;0,829539024
2438;0,4711707083;0,2380017142;0,9403977576
2439;0,1614163029;0,9839885684;0,1416144159
2440;0,5808518699;0,781868974;0,7389679858
2441;0,879977155;0,3914439909;0,7639530695
2442;0,9247861698;0,9660556072;0,5102009731
2443;0,193655378;0,1339021826;0,4111856683
2444;0,4489141549;0,3024404657;0,5552062746
2445;0,4798886436;0,771359314;0,1962661608
2446;0,3155884217;0,7474420727;0,2343521465
2447;0,7432940544;0,0654328489;0,179551902
2448;0,0948459154;0,0053305915;0,7410709511
2449;0,6675863261;0,4602873414;0,2503437195
2450;0,3942969574;0,2357674204;0,1217032664
2451;0,9256474164;0,2817465668;0,8076303867
2452;0,0202754063;0,6254349875;0,6884138412
2453;0,6021119806;0,403564675;0,4987653524
2454;0,9823368012;0,8926114787;0,7246300138
2455;0,2870929472;0,6176305204;0,5904503991
2456;0,5973373896;0,9754650281;0,2112500821
2457;0,9178082896;0,7255140883;0,9076347922
2458;0,0667999883;0,8163549923;0,3970454596
2459;0,1834299504;0,7072103582;0,762977317
2460;0,7544649525;0,7896342156;0,5445059058
2461;0,589378047;0,9661667093;0,0941763688
2462;0,1657035302;0,951329442;0,9849994818
2463;0,0266182153;0,5661114831;0,2604341009
2464;0,7000823454;0,6725158221;0,3162716441
2465;0,0264045754;0,6634769011;0,7182816155
2466;0,4013643081;0,8423755167;0,8231863615
2467;0,9854509886;0,6344204389;0,9185965396
2468;0,5285281898;0,6120134168;0,3839316245
2469;0,9156115763;0,4542141634;0,123082045
2470;0,9945978709;0,008612806;0,1137767846
2471;0,7772428212;0,4831344818;0,1290415658
2472;0,1934163729;0,509588684;0,4746897162
2473;0,0531787523;0,9197271841;0,9035421191
2474;0,5201548231;0,2249981426;0,4566023138
2475;0,3799650092;0,9496095374;0,6448425867
2476;0,1845339024;0,6539798437;0,6796410519
2477;0,7381881149;0,2238757804;0,3478418107
2478;0,001001508;0,5922234615;0,0171858359
2479;0,9532273454;0,6571159484;0,9172672299
2480;0,85112214;0,7830035789;0,7117471495
2481;0,2571761287;0,5412445574;0,6005869173
2482;0,909950346;0,9977672058;0,8593646099
2483;0,3616565941;0,8627622754;0,7703321099
2484;0,0954670543;0,0755685589;0,8885620113
2485;0,0932647467;0,6846376997;0,5397714158
2486;0,9923020138;0,0016485206;0,8460272739
2487;0,4747182564;0,3823917862;0,3072992663
2488;0,7728329168;0,324970783;0,9827022192
2489;0,9850103271;0,8268863985;0,7782316438
2490;0,5540220728;0,493267419;0,2843263976
2491;0,3854557138;0,7267008591;0,924203224
2492;0,5462314002;0,5389662117;0,5727634225
2493;0,4665107545;0,0179928951;0,8539603394
2494;0,3392468719;0,6651875901;0,2325883771
2495;0,330947218;0,3660886658;0,337636634
2496;0,5017514382;0,7418985872;0,6649489587
2497;0,2393514006;0,8901351513;0,5826899665
2498;0,912930202;0,2964780473;0,4498071463
2499;0,1633540329;0,7067176905;0,0907406022
2500;0,6817540822;0,2425225507;0,885744076
2501;0,8502672766;0,7965119334;0,5235134186
2502;0,2018656966;0,0113757595;0,6947696977
2503;0,5506666312;0,589152432;0,0391030607
2504;0,9768917507;0,8532779205;0,2256870097
2505;0,2934377478;0,3461050726;0,8973311095
2506;0,5589079584;0,572791022;0,1550271006
2507;0,8151214623;0,7390026532;0,4036415499
2508;0,6803122465;0,1604269657;0,9974838682
2509;0,0293379459;0,0173904332;0,814618218
2510;0,8414982329;0,7986416116;0,0663016471
2511;0,947511639;0,3481322061;0,7872250821
2512;0,5073624747;0,245115164;0,1134909492
2513;0,2512213618;0,7311330477;0,2030568446
2514;0,8866480731;0,5643657376;0,0529685956
2515;0,5963540282;0,5204627807;0,0431275091
2516;0,7054209954;0,7526122243;0,8546374745
2517;0,0138205281;0,4431940038;0,9486362804
2518;0,5504414921;0,9696743728;0,7496648559
2519;0,8963669536;0,1502639521;0,2056781782
2520;0,7406979699;0,5175361566;0,203627794
2521;0,1357881993;0,224799392;0,0307961623
2522;0,1821825262;0,6297081667;0,8786013788
2523;0,6390059413;0,4371391244;0,2300031255
2524;0,2421817989;0,6211477427;0,2724978004
2525;0,0181800004;0,8367160915;0,7149265909
2526;0,9594288166;0,6319395117;0,6737346021
2527;0,2698909361;0,4930756544;0,4685640924
2528;0,056101152;0,6471593825;0,3017182334
2529;0,2137891108;0,3063934837;0,4773245926
2530;0,2987113446;0,3864365653;0,7780121716
2531;0,1974038067;0,1577819895;0,5848715706
2532;0,5378553036;0,1439534619;0,1690831939
2533;0,3762897972;0,3984596326;0,78893258
2534;0,5218791366;0,5258032123;0,5186847397
2535;0,6415668577;0,5666272661;0,0609844148
2536;0,4289562341;0,9394041451;0,4920551584
2537;0,3477791196;0,8342576989;0,3674019743
2538;0,7348817785;0,5133934903;0,1625564238
2539;0,854645961;0,4472654213;0,4052488329
2540;0,56541912;0,6950105357;0,9290877813
2541;0,7535585873;0,1711073625;0,9083248589
2542;0,5076115062;0,1565375894;0,9632384754
2543;0,4231349535;0,8401116584;0,6588682351
2544;0,4155957231;0,7445972322;0,4570848416
2545;0,0497598154;0,7446922872;0,719659063
2546;0,9881718452;0,8519971406;0,7856487618
2547;0,5541368318;0,406344163;0,1928792708
2548;0,6848802986;0,5085647106;0,3919106035
2549;0,401627264;0,2777555916;0,4398095994
2550;0,9166718668;0,2419713098;0,9201097214
2551;0,3604433918;0,171575947;0,4102537017
2552;0,7147337662;0,9305952922;0,2325320998
2553;0,4011994833;0,2038257618;0,1956413146
2554;0,8028321245;0,5008888876;0,5826987517
2555;0,6082368365;0,9337417968;0,8839263949
2556;0,4297836707;0,8433787581;0,2405514484
2557;0,2641095663;0,4437848721;0,0108560508
2558;0,4858344444;0,0252242887;0,204255101
2559;0,6010796847;0,2532827214;0,1932930038
2560;0,4321104914;0,7404602086;0,4583609286
2561;0,4238002507;0,0133931113;0,8076892903
2562;0,5105610292;0,5024734265;0,0120628034
2563;0,6371432457;0,1007027084;0,8166908687
2564;0,0168756193;0,6406835974;0,5867015528
2565;0,7947526905;0,0310756017;0,871130767
2566;0,1300937496;0,301363318;0,8120761542
2567;0,1025233015;0,8074821534;0,5839573448
2568;0,4292095418;0,1030588001;0,3226148817
2569;0,9141341813;0,9907940035;0,0622611018
2570;0,3457516578;0,8141255877;0,2796129233
2571;0,4126564644;0,7043908862;0,9336214603
2572;0,7682481359;0,6758689121;0,6643408809
2573;0,2933320175;0,7198922324;0,6951342216
2574;0,2229177339;0,3199104294;0,3254679379
2575;0,3978170562;0,7290628164;0,4397643155
2576;0,7021229556;0,064036967;0,9641396026
2577;0,9778613278;0,1435195399;0,5967767762
2578;0,1221789392;0,513662447;0,3397334854
2579;0,3881657298;0,7620030032;0,9454516568
2580;0,6444336539;0,9723083449;0,6118889048
2581;0,8919509116;0,9280839944;0,9888712501
2582;0,673489653;0,747321107;0,0379738731
2583;0,2905326518;0,7192321625;0,2504179913
2584;0,5034831099;0,4195013542;0,2485675281
2585;0,3411298017;0,7496996359;0,9369618054
2586;0,4717152291;0,9048113681;0,7735025298
2587;0,4633251855;0,3037091396;0,5095586334
2588;0,5854630657;0,2898493505;0,4334896437
2589;0,8906144591;0,745490185;0,8876365712
2590;0,7209153392;0,4292618879;0,8879459319
2591;0,9321020062;0,8351406148;0,5373863541
2592;0,3455334557;0,5430074746;0,8282988546
2593;0,6282930104;0,5737895814;0,494200913
2594;0,4348256839;0,6850912697;0,1558009507
2595;0,0707621216;0,3130190629;0,0856544992
2596;0,3087132412;0,9246970587;0,8690461998
2597;0,9174509346;0,1901590305;0,4028277968
2598;0,0534226184;0,5268320709;0,6845612149
2599;0,3484894938;0,0225479363;0,4796625806
2600;0,0921796907;0,4027630894;0,6774414291
2601;0,6397133365;0,0268467776;0,5881482007
2602;0,2636874886;0,367072515;0,3074213059
2603;0,6812711351;0,1443743762;0,3019846145
2604;0,5068559551;0,8543400576;0,8325872074
2605;0,9578652699;0,0944476242;0,0306968777
2606;0,8381913442;0,6114676124;0,203941379
2607;0,0417279312;0,4547746754;0,2859783722
2608;0,3923237126;0,8306403004;0,4964481257
2609;0,7306095646;0,788899533;0,4737557522
2610;0,1832867961;0,6858903037;0,5151744825
2611;0,9866624698;0,55572277;0,1264620251
2612;0,9416281153;0,653006077;0,5057530375
2613;0,6804279282;0,0361824874;0,2033154962
2614;0,7303275273;0,1648268637;0,9031075418
2615;0,8934797454;0,7956394632;0,6872949407
2616;0,4026010334;0,8281257506;0,2621292768
2617;0,3577228868;0,9075243769;0,6363392102
2618;0,0357395874;0,8529970378;0,5104567835
2619;0,196105089;0,6573052285;0,335317876
2620;0,2125882267;0,0609269685;0,4368199308
2621;0,7198538478;0,6352130536;0,760421636
2622;0,1273345049;0,6919261403;0,6130588597
2623;0,2003970402;0,5665033115;0,8609326577
2624;0,9439017151;0,0693981487;0,7809700086
2625;0,4440516091;0,7799598586;0,7386817262
2626;0,9838973412;0,5280922321;0,7249019328
2627;0,7842765651;0,3947400388;0,0395248607
2628;0,8920954422;0,653251468;0,2719651361
2629;0,6829303603;0,0308331514;0,5805727087
2630;0,0894662454;0,0088511766;0,351777253
2631;0,7812462344;0,1167008129;0,9211948551
2632;0,4229946088;0,328032179;0,4016359961
2633;0,1252830143;0,4867999619;0,8722349487
2634;0,7067288118;0,8988827537;0,6760191661
2635;0,3802748381;0,1533078458;0,6516396038
2636;0,4814960647;0,8173527166;0,0003942426
2637;0,4912006333;0,6142951476;0,742741449
2638;0,9116888139;0,0491279245;0,6620929507
2639;0,0444023416;0,7198948087;0,5655109363
2640;0,3363193634;0,1152972153;0,3773751173
2641;0,8110942943;0,8183850804;0,1720178516
2642;0,4127440152;0,8037259637;0,1487965393
2643;0,6934264209;0,7629871808;0,8113021066
2644;0,5898871757;0,822786073;0,156721958
2645;0,7892070285;0,1031657576;0,1561106599
2646;0,6670039487;0,1881605873;0,2329859729
2647;0,2435053741;0,6892884141;0,7924009378
2648;0,1819733211;0,7898364805;0,6717382465
2649;0,4382765563;0,1686492295;0,756283618
2650;0,4110805218;0,721540184;0,9602765944
2651;0,481524575;0,5348922343;0,3680444187
2652;0,8044184565;0,6425822079;0,1150346962
2653;0,7741449245;0,9013634245;0,9271686794
2654;0,9723722292;0,4656348678;0,046215866
2655;0,0595421582;0,7397930168;0,145940915
2656;0,2194581102;0,7868612763;0,2518977968
2657;0,2759892254;0,9714378631;0,9310895421
2658;0,8962861944;0,886470682;0,9793489326
2659;0,9321794279;0,5645428023;0,3763874208
2660;0,4368139943;0,4892709313;0,3299861646
2661;0,0602906975;0,0671047601;0,8888047286
2662;0,6855024872;0,5225958915;0,1712359688
2663;0,5321440729;0,5198346048;0,232368245
2664;0,5585322229;0,8912721563;0,4699059862
2665;0,9375511128;0,6340644646;0,3969137801
2666;0,3830327706;0,880868376;0,5162584637
2667;0,1341983518;0,4719679442;0,8018025374
2668;0,1711405553;0,1998556107;0,020580251
2669;0,8106422226;0,1447537199;0,702345981
2670;0,415974349;0,8905468259;0,2851914607
2671;0,3611766426;0,6260830334;0,5854895124
2672;0,8985256285;0,0981569558;0,3998074885
2673;0,3957797608;0,7280147439;0,3611869102
2674;0,5998396585;0,2549357058;0,5799448777
2675;0,9385576067;0,9196456152;0,2171570081
2676;0,8587428844;0,4244369266;0,7935073026
2677;0,9983268711;0,2018625045;0,9115735192
2678;0,9430271112;0,4213995722;0,3158801394
2679;0,527332312;0,1307009086;0,6721203981
2680;0,2744456474;0,7496750751;0,5749231931
2681;0,2291227812;0,6569533972;0,5245788433
2682;0,8980176591;0,0269316162;0,2680409853
2683;0,6840601531;0,7963487229;0,8792286948
2684;0,9015058205;0,435416677;0,4223553238
2685;0,6877867456;0,3338114361;0,3361411535
2686;0,2933134255;0,8883155149;0,5730366232
2687;0,996728092;0,7594634013;0,9289832059
2688;0,8146222264;0,1254297332;0,8864448615
2689;0,1920873709;0,84815261;0,3698248523
2690;0,048511365;0,7170910991;0,8070449657
2691;0,4835001118;0,6196608336;0,3122603658
2692;0,0748371128;0,3878691613;0,7437015653
2693;0,101759702;0,2740533024;0,3728527331
2694;0,451242557;0,4655514699;0,3427785458
2695;0,3978113174;0,6567052661;0,1781817302
2696;0,8360428384;0,5850499007;0,4991862089
2697;0,6305722352;0,1857291691;0,09781838
2698;0,761111859;0,5904751022;0,3913373544
2699;0,480306505;0,3825555895;0,2557505232
2700;0,293987608;0,5951748977;0,3647324331
2701;0,1945879203;0,458576597;0,774681404
2702;0,1944021699;0,0147471982;0,0737889078
2703;0,5619533118;0,3227065746;0,3242899957
2704;0,858646563;0,9400590803;0,0943847294
2705;0,3421844647;0,6465199117;0,615548064
2706;0,9048012309;0,4056137037;0,0975366423
2707;0,3429909043;0,8583082638;0,4351581535
2708;0,3711106747;0,3812331005;0,8116750619
2709;0,3922110761;0,403383442;0,0372764275
2710;0,011260631;0,1285427171;0,7553020879
2711;0,0237266452;0,2357004462;0,9954643664
2712;0,6538522656;0,2347852581;0,5517202108
2713;0,6648531908;0,138925378;0,6416909818
2714;0,201468244;0,3056161529;0,7305607309
2715;0,3702258959;0,3798583066;0,5060693522
2716;0,573230674;0,9279234235;0,471299578
2717;0,8111967959;0,2673444706;0,5945037985
2718;0,0617031131;0,5284363471;0,3907478116
2719;0,8909572503;0,7175951162;0,7330688797
2720;0,5887791708;0,7956310227;0,9775386234
2721;0,2336611699;0,8363459043;0,8194719865
2722;0,2419577113;0,6958869393;0,5462945881
2723;0,0188879916;0,3790771156;0,8480612908
2724;0,6486231496;0,8075707452;0,3561352314
2725;0,3236118539;0,8246704815;0,9768287484
2726;0,869373006;0,0425874621;0,7676550902
2727;0,243060787;0,8981363834;0,6488952939
2728;0,1929154214;0,3614103841;0,9647898998
2729;0,0842397942;0,0390429741;0,7902700508
2730;0,5947399705;0,8584074741;0,584764011
2731;0,1420689416;0,2661023792;0,6033595873
2732;0,9659606798;0,8502790004;0,9441163656
2733;0,3218889663;0,6237510266;0,8452844361
2734;0,7457124486;0,2971886559;0,3861079265
2735;0,5307059726;0,6523047145;0,6109470597
2736;0,404992962;0,4729146953;0,9758010646
2737;0,951084632;0,655567803;0,11444659
2738;0,0582220242;0,1535728481;0,7772655559
2739;0,8539936035;0,3181966499;0,2390916431
2740;0,7151150091;0,7591264592;0,7254496648
2741;0,1828713284;0,8919788837;0,3190044251
2742;0,515678714;0,2235689713;0,3365307723
2743;0,7655345781;0,6185935626;0,7698206576
2744;0,213706678;0,6546057432;0,7222707167
2745;0,8346189559;0,1016996901;0,2285378445
2746;0,2581127593;0,6754419236;0,0245043456
2747;0,9852227396;0,1755844129;0,4951607166
2748;0,1421653461;0,3967924311;0,4880572665
2749;0,5474311414;0,6572313213;0,0097450039
2750;0,8238589515;0,7415871508;0,5885943712
2751;0,3722038441;0,7534031586;0,0331693925
2752;0,5010983001;0,7015890952;0,0442017848
2753;0,8555598203;0,7713542862;0,9070787756
2754;0,7222589436;0,1947599852;0,5496728343
2755;0,7615246971;0,2368129361;0,6813617432
2756;0,183891339;0,7286658802;0,4526589005
2757;0,2738139874;0,2238297998;0,1577381701
2758;0,0248198272;0,2712728104;0,6527506197
2759;0,7442780437;0,9838378211;0,9527025663
2760;0,997403536;0,1232055512;0,2200093486
2761;0,2085749074;0,3652874576;0,4002660855
2762;0,9713880834;0,7614230057;0,2977956049
2763;0,2373092051;0,5961708322;0,5065899021
2764;0,032376477;0,9480045133;0,2240191838
2765;0,2111323166;0,9335415072;0,979393498
2766;0,1334378379;0,8475090335;0,5172251586
2767;0,8171740135;0,2380039648;0,069400307
2768;0,6586568821;0,6437606805;0,3116144093
2769;0,7769587673;0,5552383862;0,0782221595
2770;0,8519161565;0,0638553682;0,2333441931
2771;0,3303474819;0,2004871198;0,5608595365
2772;0,3730991329;0,9319235645;0,1722940088
2773;0,3248870815;0,4440762363;0,2694552785
2774;0,1810818254;0,0507745873;0,5707668932
2775;0,2972539142;0,9868799152;0,0617423872
2776;0,3876914138;0,9143609214;0,9790838235
2777;0,3427958183;0,6088159909;0,763090221
2778;0,8594978317;0,4403993213;0,7363678096
2779;0,5383461055;0,1815182809;0,2005015085
2780;0,1197688524;0,217820493;0,257380761
2781;0,5569409111;0,1050506018;0,8956016907
2782;0,6214193644;0,60488579;0,4774487319
2783;0,8235516138;0,3568462825;0,1624290384
2784;0,0781801718;0,1053938235;0,9991148205
2785;0,1337852394;0,1283030033;0,4152089716
2786;0,8877225702;0,8348028006;0,8180117614
2787;0,3562439284;0,7306177753;0,7411677602
2788;0,7197410606;0,5813903664;0,7434802272
2789;0,7994289161;0,8327503232;0,7457149236
2790;0,5101676157;0,6131166825;0,1081947361
2791;0,3678967338;0,8356558967;0,2366381001
2792;0,5417074459;0,0351477647;0,3101343086
2793;0,6119842823;0,2796919567;0,6757318678
2794;0,9185963664;0,3090858257;0,7335822221
2795;0,9569127532;0,8214381936;0,4420930732
2796;0,7601148332;0,887312504;0,3650709707
2797;0,5092077395;0,5511885572;0,2227629761
2798;0,8468838523;0,1272253012;0,5046046935
2799;0,1312418964;0,2598027294;0,8039662645
2800;0,4022471157;0,0023064397;0,3393018916
2801;0,3359210717;0,3379450024;0,510306898
2802;0,3082430714;0,0010486897;0,2641692467
2803;0,870210611;0,0720035103;0,9507930486
2804;0,8962369896;0,4401273676;0,1078410917
2805;0,2732798154;0,4730437794;0,2308344522
2806;0,6753572095;0,9359914665;0,0207098112
2807;0,3955820482;0,7748832232;0,1249845114
2808;0,6609528742;0,1360390093;0,0941218105
2809;0,8643580994;0,9333519898;0,7450173351
2810;0,9659567075;0,5270296114;0,1290250937
2811;0,1977393918;0,6597537771;0,2158028311
2812;0,6118768596;0,0874832557;0,8319044514
2813;0,5406209396;0,9753785203;0,4533590241
2814;0,0305867409;0,0243246709;0,8630427783
2815;0,759933332;0,931366645;0,9641900253
2816;0,220378838;0,712247815;0,8294043238
2817;0,126977599;0,9059063878;0,7362231505
2818;0,4964095303;0,2265023945;0,7905821656
2819;0,3292178018;0,736196886;0,916286743
2820;0,7056852076;0,7174691427;0,8980244063
2821;0,7393529974;0,7631004991;0,7642520417
2822;0,0353683904;0,6365276037;0,5461109604
2823;0,485182717;0,0914304601;0,4749576051
2824;0,3082400511;0,7806952626;0,4822972794
2825;0,3387164173;0,7620494817;0,0643146939
2826;0,7331379312;0,8940818652;0,9726786576
2827;0,8904601256;0,8469103898;0,0209084903
2828;0,970466801;0,0566088287;0,4342119498
2829;0,6275348614;0,9064053947;0,2633726553
2830;0,7800065235;0,1717745143;0,5248463
2831;0,8796898015;0,8457501049;0,5818425587
2832;0,5209483537;0,6246861948;0,8880955256
2833;0,35434547;0,0107336061;0,5090026874
2834;0,8726721692;0,6147763273;0,1377771413
2835;0,5719030877;0,2980745994;0,8451137082
2836;0,895287608;0,0156548426;0,8647916827
2837;0,2780648374;0,3072638595;0,0755036741
2838;0,4753533548;0,8767127199;0,1409174257
2839;0,5152973214;0,1192842843;0,2482718017
2840;0,7869839438;0,9947239815;0,8654291963
2841;0,7531569016;0,5895979505;0,1368212053
2842;0,4263540115;0,199975014;0,4838190214
2843;0,6944887356;0,4552140096;0,1780759858
2844;0,2403223326;0,0122879308;0,2522189871
2845;0,7940763012;0,7872719893;0,1385460207
2846;0,7796594291;0,846338284;0,8336960394
2847;0,4033824874;0,6434332656;0,1884321296
2848;0,9561839518;0,0429783815;0,328708926
2849;0,9271212267;0,8617757014;0,5944151306
2850;0,8997835366;0,4693913877;0,6686885324
2851;0,0698588237;0,484504113;0,5924064969
2852;0,884132864;0,0483236697;0,5084813167
2853;0,9997180447;0,9013897222;0,8422034772
2854;0,175738618;0,7092076782;0,058882517
2855;0,3026199215;0,1390934919;0,2664672448
2856;0,9266705362;0,4697885194;0,0107447118
2857;0,7349119221;0,8597142471;0,3800525081
2858;0,7816034793;0,6636163779;0,0443494692
2859;0,8449607908;0,9109363435;0,8132291427
2860;0,914267346;0,2612081852;0,6442001527
2861;0,4511052475;0,4000973816;0,2328255712
2862;0,5609305969;0,9638234407;0,0534592567
2863;0,8002952491;0,4180023358;0,3597789551
2864;0,3240604955;0,4583323724;0,3972870428
2865;0,7518235736;0,9136824282;0,3076443931
2866;0,0517992631;0,6922900025;0,7640781861
2867;0,7486541108;0,8870149986;0,8985438189
2868;0,21116656;0,1645112759;0,4627465541
2869;0,8520147314;0,5448989982;0,5656065752
2870;0,1680820496;0,3981864043;0,2026363453
2871;0,97651346;0,7118533358;0,8883243389
2872;0,4616741773;0,731497494;0,254852995
2873;0,9877310549;0,0223360185;0,4059045885
2874;0,6025497573;0,5872316724;0,4508462467
2875;0,9167806907;0,8847846102;0,3884027915
2876;0,2467641574;0,3802961602;0,7570330624
2877;0,4931929964;0,426763138;0,0830174114
2878;0,5001198675;0,2122789591;0,319211269
2879;0,6816789482;0,7618545571;0,6235252947
2880;0,0190769827;0,4965847663;0,9015557996
2881;0,1275769323;0,3353282518;0,3955664216
2882;0,3871451658;0,5115381924;0,7571708001
2883;0,748520992;0,5039973981;0,9289274507
